Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Policy Type,Sales Channel,Total Claim Amount,Vehicle Class
ME80331,California,9384.475767,No,Extended,High School or Below,02-Jan-11,Unemployed,M,0,Suburban,Single,133,Personal Auto,Call Center,957.6,SUV
YA78391,Oregon,5709.225202,No,Extended,High School or Below,2/13/11,Unemployed,M,0,Suburban,Married,78,Personal Auto,Agent,410.409376,Four-Door Car
WU76366,AR,4983.897914,No,Basic,Bachelor,02-Feb-11,Employed,M,28726,Suburban,Divorced,65,Personal Auto,Agent,468,Four-Door Car
HB35022,Oregon,13561.4335,No,Extended,Doctor,01-Mar-11,Unemployed,M,0,Suburban,Married,122,Special Auto,Agent,585.6,Sports Car
AM17304,AR,7218.375778,No,Extended,Master,2/23/11,Employed,F,45356,Suburban,Single,90,Personal Auto,Call Center,462.043003,Four-Door Car
AD56037,AR,5160.251878,No,Extended,High School or Below,1/20/11,Employed,M,87050,Suburban,Married,129,Personal Auto,Agent,619.2,SUV
IJ74908,Nevada,13115.40751,No,Premium,Bachelor,02-Apr-11,Employed,M,20705,Rural,,171,Personal Auto,Call Center,237.264543,SUV
DH93217,California,29874.74493,No,Extended,Master,2/23/11,Employed,F,52651,Suburban,Single,94,Personal Auto,Call Center,451.2,Two-Door Car
WH48955,Oregon,20237.15039,No,Basic,Master,1/27/11,Employed,F,55270,Suburban,Married,63,Personal Auto,Branch,302.4,Two-Door Car
RU76604,AR,2580.849899,Yes,Basic,College,02-Sep-11,Employed,M,46900,Suburban,Married,66,Personal Auto,Web,316.8,Four-Door Car
NE52009,California,39561.07502,No,Basic,College,01-Feb-11,Employed,M,60500,Suburban,Married,110,Personal Auto,Branch,770.475631,Sports Car
,,,,,,,,,,,,,,,,
TW46585,Nevada,4767.687852,No,Basic,Bachelor,1/28/11,Unemployed,M,0,Suburban,,72,Corporate Auto,Call Center,345.6,Four-Door Car
PE42960,California,8474.634723,No,Basic,Bachelor,01-Jul-11,Employed,M,58488,Suburban,Divorced,73,Personal Auto,Agent,350.4,Four-Door Car
LO28839,California,4723.449803,No,Basic,Bachelor,02-May-11,Employed,F,29193,Suburban,Married,61,Corporate Auto,Branch,292.8,Four-Door Car
QY41855,AR,10484.91535,Yes,Extended,College,02-Jan-11,Employed,F,61108,Rural,Divorced,89,Personal Auto,Agent,49.451117,Four-Door Car
UA53326,Oregon,3304.758268,No,Extended,College,2/28/11,Retired,F,23931,Suburban,Single,95,Personal Auto,Web,456,Four-Door Car
UK59933,California,5002.093264,No,Basic,College,1/21/11,Unemployed,M,0,Suburban,Single,70,Personal Auto,Call Center,504,Four-Door Car
LM37855,California,7607.001877,No,Basic,College,1/28/11,Unemployed,M,0,Suburban,Married,104,Personal Auto,Branch,638.414994,SUV
UV89069,Nevada,2802.621642,No,Basic,Bachelor,1/15/11,Employed,F,34628,Rural,,71,Personal Auto,Branch,132.517983,Four-Door Car
NK40551,California,7455.361568,No,Extended,High School or Below,1/16/11,Employed,F,74089,Suburban,Married,94,Personal Auto,Agent,648.690215,Four-Door Car
RR47424,California,21766.83059,No,Premium,High School or Below,1/24/11,Unemployed,F,0,Suburban,Married,290,Personal Auto,Call Center,1550.596808,Luxury Car
DU68331,Oregon,7316.650059,No,Basic,College,01-Feb-11,Employed,F,30493,Rural,Married,62,Personal Auto,Branch,108.09413,Two-Door Car
LI76661,Oregon,7443.83286,No,Extended,Bachelor,01-Jul-11,Employed,M,89285,Urban,Married,93,Corporate Auto,Call Center,243.547316,Two-Door Car
CM94209,Oregon,3086.722253,No,Extended,High School or Below,1/23/11,Employed,F,92147,Urban,Married,77,Personal Auto,Agent,278.4815,Four-Door Car
,,,,,,,,,,,,,,,,
VQ72305,California,20266.49877,No,Basic,High School or Below,1/19/11,Employed,M,21542,Suburban,Married,103,Special Auto,Branch,494.4,Sports Car
YK26558,California,5264.642009,No,Basic,College,2/20/11,Unemployed,F,0,Rural,Divorced,72,Special Auto,Branch,135.888306,Four-Door Car
XU20264,AR,8564.772996,No,Premium,Bachelor,02-Mar-11,Disabled,M,23506,Suburban,Single,113,Personal Auto,Branch,813.6,Four-Door Car
LG85340,Oregon,8086.011196,No,Basic,Bachelor,02-Mar-11,Employed,F,70811,Rural,Married,100,Personal Auto,Agent,141.654965,Sports Car
,,,,,,,,,,,,,,,,
CY45848,Oregon,4273.587765,No,Premium,Bachelor,1/30/11,Employed,F,82214,Rural,Married,106,Personal Auto,Branch,239.143671,Four-Door Car
AU13233,California,5908.7518,No,Basic,High School or Below,02-Aug-11,Employed,F,71401,Urban,Married,73,Personal Auto,Agent,287.332253,Four-Door Car
IH35630,Oregon,41787.90343,Yes,Premium,High School or Below,1/31/11,Employed,F,46587,Suburban,Divorced,119,Personal Auto,Call Center,571.2,Four-Door Car
JP55271,Oregon,10633.50496,No,Extended,High School or Below,2/25/11,Employed,F,80046,Rural,Married,132,Personal Auto,Call Center,260.627146,SUV
TT47031,AR,5450.573438,No,Basic,Bachelor,02-Apr-11,Employed,F,76389,Urban,Married,68,Personal Auto,Web,262.00129,Four-Door Car
JN55850,California,7035.763363,No,Extended,Doctor,1/22/11,Employed,M,77235,Urban,Married,87,Personal Auto,Branch,310.160362,Two-Door Car
LH94176,AR,8203.221246,No,Basic,High School or Below,01-Apr-11,Employed,M,38595,Suburban,Divorced,74,Personal Auto,Branch,415.550209,Four-Door Car
ZB87718,AR,8714.922135,Yes,Basic,College,2/21/11,Unemployed,F,0,Suburban,Divorced,118,Personal Auto,Agent,566.4,SUV
UQ40371,Nevada,3352.943699,No,Extended,Master,1/23/11,Employed,F,55359,Urban,,83,Special Auto,Branch,303.331178,Four-Door Car
XJ92660,Nevada,5017.851448,No,Basic,Master,02-Jul-11,Employed,F,79814,Rural,,62,Personal Auto,Branch,31.553152,Four-Door Car
SG51792,AR,2753.159194,No,Basic,Bachelor,02-Apr-11,Employed,F,75277,Suburban,Married,70,Corporate Auto,Agent,459.743736,Two-Door Car
DA73502,Oregon,2619.337376,Yes,Basic,Bachelor,02-May-11,Employed,M,78618,Urban,Divorced,66,Personal Auto,Agent,225.578841,Two-Door Car
UF81905,California,4867.378203,No,Basic,Doctor,01-Apr-11,Disabled,F,20123,Suburban,Married,63,Personal Auto,Call Center,302.4,Four-Door Car
PL44132,AR,3061.799398,No,Extended,College,1/18/11,Employed,M,88362,Suburban,Single,78,Personal Auto,Call Center,452.599718,Two-Door Car
US29010,Oregon,3545.413177,No,Basic,Bachelor,02-Feb-11,Unemployed,M,0,Suburban,Single,116,Corporate Auto,Call Center,835.2,SUV
DW72445,Oregon,3259.885006,No,Extended,College,1/29/11,Employed,M,52782,Suburban,Married,85,Personal Auto,Agent,541.093963,Four-Door Car
MU53244,California,5095.439821,No,Extended,Bachelor,2/24/11,Unemployed,F,0,Urban,Married,137,Personal Auto,Web,452.295175,SUV
EE57466,AR,2397.036098,Yes,Basic,High School or Below,1/29/11,Retired,F,22283,Suburban,Divorced,65,Personal Auto,Branch,572.072106,Four-Door Car
QV86635,California,7427.501786,No,Extended,Bachelor,01-Aug-11,Employed,M,28848,Urban,Single,96,Corporate Auto,Branch,450.596865,Two-Door Car
RT51330,California,2510.633216,No,Basic,Doctor,1/25/11,Unemployed,F,0,Suburban,Married,64,Corporate Auto,Branch,437.184112,Four-Door Car
,,,,,,,,,,,,,,,,
IK66117,California,4969.35768,No,Basic,High School or Below,01-Mar-11,Medical Leave,M,21827,Suburban,Married,67,Special Auto,Branch,321.6,Four-Door Car
TD86744,AR,34611.37896,Yes,Basic,High School or Below,1/14/11,Employed,F,20090,Suburban,Married,109,Personal Auto,Agent,523.2,Sports Car
,,,,,,,,,,,,,,,,
PJ92694,California,4762.591249,No,Basic,High School or Below,01-Jun-11,Employed,M,57135,Urban,Divorced,61,Corporate Auto,Branch,156.921247,Four-Door Car
YM88338,California,4879.442929,No,Basic,Bachelor,2/25/11,Employed,F,58580,Suburban,Married,61,Personal Auto,Agent,292.8,Four-Door Car
YN61339,Oregon,4330.38602,Yes,Premium,College,2/16/11,Employed,M,60475,Suburban,Married,107,Personal Auto,Branch,513.6,Four-Door Car
,,,,,,,,,,,,,,,,
IZ26849,Oregon,5524.310373,No,Basic,Bachelor,1/26/11,Employed,F,70360,Suburban,Married,69,Personal Auto,Branch,331.2,Two-Door Car
YY16391,Oregon,11836.29699,No,Premium,College,02-Mar-11,Unemployed,M,0,Suburban,Single,119,Personal Auto,Call Center,856.8,Four-Door Car
GX44284,California,2588.080213,No,Basic,Bachelor,01-Mar-11,Employed,M,47509,Rural,Divorced,66,Personal Auto,Branch,93.128128,Four-Door Car
LV14566,Nevada,7176.591051,No,Basic,Master,01-Apr-11,Employed,M,27071,Suburban,,183,Personal Auto,Branch,878.4,Luxury Car
KQ50003,AR,27890.0576,No,Extended,High School or Below,02-Nov-11,Employed,F,46546,Urban,Divorced,99,Special Auto,Branch,319.105565,Four-Door Car
IW87075,AR,7280.300642,No,Basic,Bachelor,02-May-11,Employed,M,32627,Rural,Single,67,Personal Auto,Call Center,54.628741,Four-Door Car
QY46560,AR,2152.081322,No,Basic,Bachelor,2/26/11,Unemployed,M,0,Suburban,Single,65,Personal Auto,Agent,460.379966,Two-Door Car
PD79570,Oregon,4334.210791,No,Premium,Bachelor,2/21/11,Unemployed,F,0,Suburban,Single,116,Personal Auto,Agent,1065.617464,Four-Door Car
IM78342,Oregon,8630.696198,No,Extended,College,1/13/11,Unemployed,F,0,Suburban,Married,122,Personal Auto,Branch,585.6,SUV
NT19879,AR,4766.940473,No,Basic,Bachelor,2/18/11,Medical Leave,F,29177,Suburban,Married,64,Personal Auto,Call Center,307.2,Four-Door Car
SW98498,California,10439.49667,No,Extended,College,1/19/11,Employed,M,88233,Urban,Single,88,Personal Auto,Call Center,253.056709,Four-Door Car
,,,,,,,,,,,,,,,,
LR82946,Oregon,6617.139741,No,Basic,Bachelor,1/14/11,Unemployed,M,0,Suburban,Single,195,Personal Auto,Branch,1404,Luxury SUV
KT61396,California,3821.819872,No,Extended,College,1/16/11,Employed,F,79189,Rural,Married,95,Corporate Auto,Branch,50.171541,Two-Door Car
GD56260,Oregon,2863.04871,No,Basic,Master,02-Apr-11,Employed,F,41077,Rural,Married,71,Personal Auto,Agent,82.415457,Two-Door Car
YD45660,AR,9420.965855,No,Basic,Bachelor,2/15/11,Employed,F,47048,Suburban,Married,118,Personal Auto,Call Center,566.4,SUV
XN50058,California,8767.626534,No,Premium,Doctor,1/21/11,Employed,M,45484,Suburban,Single,111,Corporate Auto,Agent,532.8,Four-Door Car
QO61775,California,4571.610619,No,Basic,Master,02-Jan-11,Employed,M,79453,Rural,Single,115,Personal Auto,Agent,242.099049,SUV
PZ67684,AR,14514.00519,No,Basic,College,02-May-11,Employed,F,88753,Suburban,Single,181,Personal Auto,Agent,868.8,Luxury SUV
,,,,,,,,,,,,,,,,
FL96333,Nevada,6243.089247,No,Extended,College,01-Jul-11,Employed,M,73945,Urban,,78,Personal Auto,Web,330.872532,Two-Door Car
,,,,,,,,,,,,,,,,
WW68250,Oregon,2719.260911,No,Basic,Bachelor,2/21/11,Employed,M,81799,Suburban,Married,68,Personal Auto,Agent,326.4,Four-Door Car
XT19780,Oregon,4803.777507,No,Basic,High School or Below,2/16/11,Disabled,F,23634,Suburban,Married,62,Personal Auto,Branch,440.189611,Two-Door Car
SE44262,California,2856.948797,No,Extended,Bachelor,1/27/11,Unemployed,M,0,Suburban,Married,78,Personal Auto,Agent,374.4,Four-Door Car
GO86980,Oregon,5169.558551,No,Basic,Bachelor,01-Apr-11,Employed,F,56334,Suburban,Married,65,Corporate Auto,Call Center,421.563772,Two-Door Car
ZB69355,Oregon,4082.704584,No,Basic,Bachelor,2/13/11,Medical Leave,F,23206,Suburban,Married,107,Personal Auto,Call Center,513.6,Sports Car
TM12486,Oregon,2959.950094,No,Extended,High School or Below,01-Jan-11,Retired,M,28140,Suburban,Single,85,Personal Auto,Web,612,Four-Door Car
NB86870,AR,16468.22079,Yes,Basic,High School or Below,1/27/11,Unemployed,F,0,Suburban,Divorced,63,Personal Auto,Agent,685.12694,Four-Door Car
SS12362,California,12779.06199,No,Extended,High School or Below,01-Jun-11,Unemployed,M,0,Suburban,Single,88,Special Auto,Agent,633.6,Four-Door Car
VW58299,California,12168.74492,Yes,Basic,Bachelor,02-May-11,Retired,M,14973,Suburban,Divorced,115,Personal Auto,Branch,828,SUV
TG37039,Oregon,6240.664762,No,Extended,Bachelor,2/23/11,Unemployed,F,0,Suburban,Single,87,Personal Auto,Branch,712.40122,Four-Door Car
RO25639,Nevada,5442.744248,No,Basic,Doctor,02-Mar-11,Employed,F,25884,Urban,,69,Personal Auto,Branch,292.274846,Four-Door Car
JK35644,Oregon,3551.792574,No,Extended,Master,1/29/11,Disabled,M,11607,Urban,Single,96,Corporate Auto,Agent,313.351134,Four-Door Car
DK69871,Nevada,24138.05975,No,Basic,Master,2/13/11,Employed,M,53691,Urban,,67,Personal Auto,Call Center,175.97506,Four-Door Car
OU43146,Oregon,15415.04407,No,Basic,Bachelor,01-Oct-11,Employed,M,89464,Suburban,Married,194,Personal Auto,Agent,1067.291208,Luxury SUV
KN47424,Oregon,5517.199137,No,Basic,High School or Below,1/27/11,Employed,F,60596,Urban,Married,71,Personal Auto,Agent,180.340069,Four-Door Car
ZX80668,Nevada,13448.80973,No,Basic,Bachelor,01-Oct-11,Employed,M,43720,Suburban,,117,Personal Auto,Branch,561.6,SUV
OI80614,California,6689.022728,Yes,Extended,High School or Below,2/13/11,Employed,M,56980,Suburban,Married,84,Personal Auto,Agent,599.000883,Two-Door Car
JA44693,Oregon,7222.850848,No,Basic,College,2/21/11,Unemployed,F,0,Suburban,Divorced,68,Personal Auto,Branch,350.207614,Four-Door Car
FI61059,Oregon,4311.416903,No,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,67,Personal Auto,Call Center,482.4,Four-Door Car
ZF81243,Nevada,4376.363592,Yes,Premium,Bachelor,2/28/11,Employed,F,63774,Rural,,111,Personal Auto,Agent,60.036683,Four-Door Car
XD19934,Oregon,10506.93706,No,Extended,High School or Below,2/25/11,Employed,M,61650,Rural,Single,88,Personal Auto,Web,117.470445,Four-Door Car
TA77711,Oregon,8667.090494,No,Basic,College,01-Sep-11,Employed,M,31354,Suburban,Married,109,Personal Auto,Branch,527.759702,SUV
PS92059,California,5938.511892,No,Basic,Doctor,02-Apr-11,Employed,F,44190,Rural,Married,74,Corporate Auto,Branch,10.68564,Four-Door Car
TT19625,Nevada,15277.47796,No,Basic,Bachelor,01-May-11,Employed,F,38183,Suburban,,191,Personal Auto,Branch,981.010879,Luxury Car
EV95033,Oregon,2551.226692,Yes,Basic,Master,1/19/11,Employed,M,79751,Suburban,Married,63,Special Auto,Web,392.235698,Two-Door Car
CS30775,California,4191.06163,No,Basic,High School or Below,01-Jan-11,Unemployed,M,0,Suburban,Single,64,Personal Auto,Web,535.953661,Two-Door Car
CI51999,AR,8161.1704,No,Basic,College,01-May-11,Medical Leave,M,12266,Suburban,Married,114,Personal Auto,Branch,732.050007,SUV
HK96298,California,2784.969185,No,Basic,Master,02-Apr-11,Employed,M,61807,Rural,Divorced,70,Personal Auto,Agent,104.209216,Four-Door Car
UO59377,AR,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,Personal Auto,Agent,571.479602,Four-Door Car
OU99581,California,19363.52743,No,Basic,Bachelor,01-Jun-11,Employed,M,49945,Rural,Married,70,Personal Auto,Call Center,50.40447,Four-Door Car
SN63066,Nevada,7154.094304,No,Basic,Bachelor,1/23/11,Employed,F,28204,Urban,,182,Personal Auto,Branch,532.089467,Luxury Car
DK92504,AR,8779.090552,No,Extended,High School or Below,02-Sep-11,Employed,M,54726,Suburban,Married,219,Corporate Auto,Branch,1051.2,Luxury Car
DW72437,Oregon,2731.39917,No,Basic,Master,2/21/11,Employed,F,43386,Urban,Married,68,Personal Auto,Call Center,315.353519,Two-Door Car
GE49670,AR,7429.079194,No,Premium,High School or Below,2/28/11,Unemployed,M,0,Suburban,Married,101,Personal Auto,Branch,549.692452,Four-Door Car
TK38409,Nevada,2616.613903,Yes,Basic,College,2/25/11,Employed,M,72302,Suburban,,66,Personal Auto,Agent,316.8,Two-Door Car
OD89873,AR,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,Corporate Auto,Agent,284.000172,Four-Door Car
KW41658,AR,2534.306443,No,Basic,Bachelor,02-Jul-11,Employed,M,21606,Suburban,Divorced,71,Personal Auto,Call Center,340.8,Four-Door Car
UZ35113,California,10014.02955,No,Extended,Bachelor,1/26/11,Employed,F,74489,Rural,Married,124,Special Auto,Branch,128.535182,SUV
,,,,,,,,,,,,,,,,
SM42781,AR,14040.96476,No,Basic,Bachelor,2/22/11,Unemployed,F,0,Urban,Married,195,Personal Auto,Web,669.037562,Luxury SUV
TB40283,California,14635.45158,Yes,Extended,Bachelor,2/27/11,Unemployed,F,0,Suburban,Divorced,139,Corporate Auto,Call Center,667.2,SUV
CR76145,California,3885.456401,Yes,Premium,College,2/28/11,Unemployed,M,0,Suburban,Married,105,Personal Auto,Branch,504,Four-Door Car
TK45392,California,5107.163002,Yes,Basic,Bachelor,1/26/11,Employed,F,35625,Urban,Married,65,Personal Auto,Agent,288.572108,Four-Door Car
,,,,,,,,,,,,,,,,
KZ60207,AR,5007.672425,No,Basic,College,1/16/11,Employed,M,51523,Suburban,Married,62,Personal Auto,Agent,297.6,Four-Door Car
BR50492,AR,49423.79557,No,Extended,Bachelor,01-Apr-11,Employed,M,85058,Urban,Married,137,Personal Auto,Call Center,595.369784,SUV
ES21306,California,8558.927723,No,Extended,Bachelor,02-Jan-11,Unemployed,M,0,Suburban,Single,125,Personal Auto,Branch,615.562164,SUV
AT29024,California,4892.628631,No,Basic,High School or Below,01-Apr-11,Employed,F,27005,Suburban,Married,61,Corporate Auto,Agent,311.84034,Four-Door Car
NP23146,AR,5365.93282,No,Basic,College,2/22/11,Employed,F,62808,Urban,Married,66,Special Auto,Branch,211.515893,Two-Door Car
SY48471,California,5163.838813,No,Basic,High School or Below,2/22/11,Employed,F,88692,Urban,Married,64,Personal Auto,Agent,253.193647,Four-Door Car
GJ47397,Oregon,38055.20953,No,Basic,High School or Below,02-Dec-11,Unemployed,M,0,Suburban,Married,115,Special Auto,Agent,552,SUV
CE69971,Oregon,7403.447336,No,Extended,Master,2/24/11,Medical Leave,F,19064,Rural,Married,98,Personal Auto,Agent,136.248799,Four-Door Car
GM54859,Oregon,6051.637445,No,Extended,High School or Below,1/21/11,Unemployed,M,0,Suburban,Single,88,Personal Auto,Agent,633.6,Two-Door Car
WY27579,Oregon,7229.329257,No,Extended,Bachelor,01-Aug-11,Employed,M,60345,Rural,Single,93,Personal Auto,Web,36.105928,Two-Door Car
ZT87452,Oregon,3300.607083,No,Extended,Bachelor,2/19/11,Employed,F,59592,Rural,Divorced,84,Personal Auto,Web,161.231812,Four-Door Car
JM35350,California,5505.167392,No,Basic,College,02-Feb-11,Retired,F,15648,Suburban,Married,73,Special Auto,Agent,413.269261,Two-Door Car
PT40521,California,4334.064096,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,Corporate Auto,Agent,590.4,SUV
TN71469,Oregon,4349.104278,No,Basic,College,02-May-11,Employed,F,90893,Suburban,Single,110,Personal Auto,Web,700.004018,SUV
GE26813,AR,4882.073243,No,Basic,High School or Below,01-Jun-11,Unemployed,M,0,Suburban,Divorced,66,Personal Auto,Call Center,475.2,Four-Door Car
LU37653,Oregon,10114.98621,No,Extended,College,1/27/11,Employed,F,74001,Urban,Married,84,Corporate Auto,Call Center,224.265232,Four-Door Car
QW40254,Oregon,5259.709581,No,Basic,College,1/21/11,Employed,M,28447,Suburban,Married,67,Personal Auto,Agent,321.6,Four-Door Car
MH76107,California,4013.945512,No,Basic,College,01-Aug-11,Employed,M,56586,Rural,Married,100,Personal Auto,Agent,121.928014,Sports Car
ZH28728,Oregon,6285.019179,No,Premium,Bachelor,1/29/11,Unemployed,M,0,Suburban,Married,172,Personal Auto,Call Center,825.6,SUV
SF29524,Oregon,4518.782768,No,Basic,Doctor,01-May-11,Retired,M,19186,Suburban,Divorced,62,Personal Auto,Branch,297.6,Four-Door Car
WT21922,AR,17738.2012,No,Basic,High School or Below,01-Aug-11,Employed,F,65348,Rural,Married,110,Corporate Auto,Branch,134.120531,Sports Car
WZ56476,California,6265.343299,Yes,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Married,84,Personal Auto,Agent,481.025786,Four-Door Car
PP62909,Oregon,12168.64405,No,Basic,Master,2/22/11,Unemployed,F,0,Rural,Single,109,Special Auto,Agent,30.989755,Sports Car
XY57950,California,3618.432755,No,Extended,College,2/28/11,Unemployed,M,0,Suburban,Divorced,99,Special Auto,Branch,475.2,Four-Door Car
RA97108,Oregon,6474.826466,No,Extended,High School or Below,1/13/11,Unemployed,F,0,Suburban,Single,91,Personal Auto,Call Center,436.8,Four-Door Car
LT57545,California,5575.198201,No,Basic,College,1/21/11,Medical Leave,F,18892,Rural,Married,73,Personal Auto,Web,106.814987,Four-Door Car
MM97107,Oregon,32144.64957,No,Premium,High School or Below,1/18/11,Medical Leave,M,19066,Suburban,Married,103,Personal Auto,Agent,494.4,Two-Door Car
PO26937,Oregon,8223.164916,No,Premium,Bachelor,1/18/11,Employed,M,95102,Rural,Married,101,Corporate Auto,Web,94.338814,Four-Door Car
GJ99406,AR,7462.926263,Yes,Extended,College,1/28/11,Employed,F,70263,Rural,Married,93,Corporate Auto,Call Center,7.345946,Two-Door Car
LU86185,California,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,Corporate Auto,Branch,650.52179,Sports Car
RO82935,Nevada,7028.940001,No,Basic,High School or Below,01-Dec-11,Medical Leave,F,18120,Suburban,,63,Personal Auto,Web,302.4,Two-Door Car
SC47383,Nevada,7406.882612,No,Basic,Bachelor,02-Mar-11,Employed,F,38169,Rural,,62,Corporate Auto,Branch,71.678412,Four-Door Car
